City Feature,Common Name,Address,Website,Longitude,Latitude,Location
Viewpoints,"Martin Luther King, Jr. Memorial",2200 Martin Luther King Jr. Way,http://www.seattle.gov/parks/park_detail.asp?ID=3923,-122.297165,47.582756,"(47.582756, -122.297165)"
Viewpoints,Bagley Viewpoint,2548 Delmar Dr. E,http://www.seattle.gov/parks/park_detail.asp?ID=4006,-122.318348,47.643015,"(47.643015, -122.318348)"
Viewpoints,Eastmont Place,Eastmont Way W And Westmont Way W,http://www.seattle.gov/parks/park_detail.asp?ID=4012,-122.405566,47.637689,"(47.637689, -122.405566)"
Viewpoints,Columbia Park,4721 Rainier Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4034,-122.287394,47.559792,"(47.559792, -122.287394)"
Viewpoints,12th Ave. S Viewpoint,12th Ave. S And S Forest St.,http://www.seattle.gov/parks/park_detail.asp?ID=4159,-122.317765,47.577953,"(47.577953, -122.317765)"
Viewpoints,Sam Smith Park,1400 Martin Luther King Jr Way S,http://www.seattle.gov/parks/park_detail.asp?ID=4242,-122.297814,47.589982,"(47.589982, -122.297814)"
Viewpoints,A. B. Ernst Park,723 N 35th St.,http://www.seattle.gov/parks/park_detail.asp?ID=4404,-122.348826,47.650087,"(47.650087, -122.348826)"
Viewpoints,Maclean Park,1920 Taylor Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=4422,-122.345276,47.636191,"(47.636191, -122.345276)"
Viewpoints,Mt. Baker Ridge Viewpoint,1403 31st Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4427,-122.292618,47.589982,"(47.589982, -122.292618)"
Viewpoints,Madison Park North Beach,2300 23rd Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=4441,-122.276118,47.639084,"(47.639084, -122.276118)"
Viewpoints,Northwest 60th St. Viewpoint,6001 Seaview Ave. Nw,http://www.seattle.gov/parks/park_detail.asp?ID=4161,-122.40656,47.672184,"(47.672184, -122.40656)"
Viewpoints,East Portal Viewpoint,1400 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=4241,-122.287892,47.590222,"(47.590222, -122.287892)"
Viewpoints,Judge Charles M Stokes Overlook,S Judkins St And 20th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4244,-122.306962,47.591632,"(47.591632, -122.306962)"
Viewpoints,Benvenuto Viewpoint,1401 23rd Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4245,-122.303028,47.589841,"(47.589841, -122.303028)"
Viewpoints,Taejon Park,1144 Sturgus Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4400,-122.312163,47.59192,"(47.59192, -122.312163)"
Viewpoints,Herrings House Park (Tulaltx),4540 West Marginal Way,http://www.seattle.gov/parks/park_detail.asp?ID=4412,-122.349547,47.561514,"(47.561514, -122.349547)"
Viewpoints,Trolley Hill Park,5th Ave. N And Blaine St.,http://www.seattle.gov/parks/park_detail.asp?ID=4421,-122.347038,47.635142,"(47.635142, -122.347038)"
Viewpoints,Fremont Peak Park,4351 Palatine Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=4424,-122.356671,47.661108,"(47.661108, -122.356671)"
Viewpoints,Homer Harris Park,2401 E Howell St.,http://www.seattle.gov/parks/park_detail.asp?ID=4426,-122.300993,47.617309,"(47.617309, -122.300993)"
Viewpoints,Kiwanis Ravine Overlook,34th Ave. W And W Mccord Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4429,-122.403237,47.66025,"(47.66025, -122.403237)"
Viewpoints,Smith Cove,23rd Ave W And West Marina Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4433,-122.387679,47.632602,"(47.632602, -122.387679)"
Viewpoints,Lake People Park (Xacuabs),3070 S. Bradford St,http://www.seattle.gov/parks/park_detail.asp?ID=4439,-122.292014,47.569134,"(47.569134, -122.292014)"
Viewpoints,I-5 Colonnade,Beneath I-5 South Of E. Howe St. Between Lakeview Blvd. And Franklin Ave. E.,http://www.seattle.gov/parks/park_detail.asp?ID=4446,-122.32341,47.634897,"(47.634897, -122.32341)"
Viewpoints,Ursula Judkins Viewpoint, West Galer St - West of Magnolia Bridge,http://www.seattle.gov/parks/park_detail.asp?ID=4451,-122.390234,47.632049,"(47.632049, -122.390234)"
Viewpoints,Northlake Park,699 Ne Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320825,47.654365,"(47.654365, -122.320825)"
Viewpoints,Rotary Viewpoint,35th Ave Sw & Sw Alaska St,http://www.seattle.gov/parks/park_detail.asp?ID=4465,-122.375861,47.560223,"(47.560223, -122.375861)"
Viewpoints,Roanoke St. Mini Park,E Roanoke St. And Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=9064,-122.329327,47.643193,"(47.643193, -122.329327)"
Viewpoints,Weather Watch Park,4035 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3966,-122.409648,47.567576,"(47.567576, -122.409648)"
Viewpoints,Peace Park,NE Pacific St. and NE 40th St,http://www.seattle.gov/parks/park_detail.asp?ID=4029,-122.323616,47.65543,"(47.65543, -122.323616)"
Viewpoints,South Passage Point Park,3320 Fuhrman Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.32249,47.652203,"(47.652203, -122.32249)"
Viewpoints,Warren G. Magnuson Park,7400 Sand Point Way Ne,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.255084,47.680304,"(47.680304, -122.255084)"
Viewpoints,Bradner Gardens Park,29th Ave. S. And South Grand St.,http://www.seattle.gov/parks/park_detail.asp?ID=401,-122.295424,47.587418,"(47.587418, -122.295424)"
Viewpoints,Pritchard Island Beach,8400 55th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.26283,47.528948,"(47.528948, -122.26283)"
Viewpoints,Chinook Beach Park,Rainier Ave. S And S Ithaca St.,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.258375,47.520136,"(47.520136, -122.258375)"
Viewpoints,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.25245,47.5543,"(47.5543, -122.25245)"
Viewpoints,Dr. Jose Rizal Park,1008 12th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.318452,47.592681,"(47.592681, -122.318452)"
Viewpoints,Benefit Playground,9320 38th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=436,-122.284294,47.518998,"(47.518998, -122.284294)"
Viewpoints,Alki Beach Park,1702 Alki Ave. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.400127,47.586709,"(47.586709, -122.400127)"
Viewpoints,Belvedere Park,3600 Admiral Way Sw,http://www.seattle.gov/parks/park_detail.asp?ID=447,-122.376896,47.580673,"(47.580673, -122.376896)"
Viewpoints,Seacrest Park,1660 Harbor Ave Sw,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378678,47.588951,"(47.588951, -122.378678)"
Viewpoints,Lincoln Park,8011 Fauntleroy Way Sw,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.396012,47.531176,"(47.531176, -122.396012)"
Viewpoints,Lowman Beach Park,7017 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.397762,47.540163,"(47.540163, -122.397762)"
Viewpoints,Belvoir Place,3659  42nd Ave. Ne,http://www.seattle.gov/parks/park_detail.asp?ID=475,-122.283216,47.655123,"(47.655123, -122.283216)"
Viewpoints,Burke-Gilman Trail,3rd Ave. Nw To Ne 145th St,http://www.seattle.gov/parks/park_detail.asp?ID=476,-122.284567,47.681597,"(47.681597, -122.284567)"
Viewpoints,Duwamish Waterway Park,7900 10th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=705,-122.319695,47.531156,"(47.531156, -122.319695)"
Viewpoints,Ward Springs Park,925 4th Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=763,-122.349245,47.627747,"(47.627747, -122.349245)"
Viewpoints,Andover Place,4000 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=2927,-122.409994,47.568517,"(47.568517, -122.409994)"
Viewpoints,Fairview Park,2900 Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=2975,-122.324917,47.647741,"(47.647741, -122.324917)"
Viewpoints,West Ewing Mini Park,W Ewing St. And 3rd Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3694,-122.360603,47.652049,"(47.652049, -122.360603)"
Viewpoints,Sunnyside Ave N Boat Ramp,2301 Ne Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=3903,-122.330536,47.649983,"(47.649983, -122.330536)"
Viewpoints,Don Armeni Park,1222 Harbor Ave. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=3917,-122.38244,47.59291,"(47.59291, -122.38244)"
Viewpoints,Emma Schmitz Memorial Overlook,4503 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=3920,-122.407119,47.562898,"(47.562898, -122.407119)"
Viewpoints,Waterfront Park,1301 Alaskan Way,http://www.seattle.gov/parks/park_detail.asp?ID=3973,-122.342196,47.606778,"(47.606778, -122.342196)"
Viewpoints,Denny Blaine Park,200 Lake Washington Blvd. E,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280548,47.62011,"(47.62011, -122.280548)"
Viewpoints,Plymouth Pillars Park,Boren Ave. And Pike St.,http://www.seattle.gov/parks/park_detail.asp?ID=4000,-122.329091,47.614124,"(47.614124, -122.329091)"
Viewpoints,Fremont Canal Park,199 N Canal St.,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357863,47.651801,"(47.651801, -122.357863)"
Viewpoints,Mcgilvra Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=4013,-122.282116,47.626925,"(47.626925, -122.282116)"
Viewpoints,Mt. Claire Park,2534 Mount Claire Dr. S,http://www.seattle.gov/parks/park_detail.asp?ID=4019,-122.28642,47.580737,"(47.580737, -122.28642)"
Viewpoints,Rainbow Point,625 Ne Banner Way,http://www.seattle.gov/parks/park_detail.asp?ID=4045,-122.320475,47.682712,"(47.682712, -122.320475)"
Viewpoints,Lynn Street Mini Park,E Lynn St. And Fairview Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=4075,-122.329749,47.639849,"(47.639849, -122.329749)"
Viewpoints,Day Street Boat Ramp,1400 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=4082,-122.285725,47.590364,"(47.590364, -122.285725)"
Viewpoints,Horiuchi Park,156 Boren Ave,http://www.seattle.gov/parks/park_detail.asp?ID=43,-122.318982,47.603132,"(47.603132, -122.318982)"
Viewpoints,Charles Richey Sr Viewpoint,63rd Ave. Sw And Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=80,-122.417387,47.573458,"(47.573458, -122.417387)"
Viewpoints,Jefferson Park,4165 16th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.310923,47.56896,"(47.56896, -122.310923)"
Viewpoints,Carkeek Park,950 Nw Carkeek Park Rd.,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.372409,47.710822,"(47.710822, -122.372409)"
Viewpoints,Golden Gardens Park,8498 Seaview Pl Nw,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.40327,47.692105,"(47.692105, -122.40327)"
Viewpoints,Soundview Playfield,1590 Nw 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.378878,47.695417,"(47.695417, -122.378878)"
Viewpoints,Sunset Hill Park,7531 34th Ave. Nw,http://www.seattle.gov/parks/park_detail.asp?ID=252,-122.40094,47.684033,"(47.684033, -122.40094)"
Viewpoints,Piers 62 And 63,1951 Alaskan Way,http://www.seattle.gov/parks/park_detail.asp?ID=274,-122.345237,47.608656,"(47.608656, -122.345237)"
Viewpoints,Gas Works Park,2101 N Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=293,-122.334906,47.645639,"(47.645639, -122.334906)"
Viewpoints,Cormorant Cove,3701 Beach Dr. Sw,http://www.seattle.gov/parks/park_detail.asp?ID=295,-122.412091,47.570983,"(47.570983, -122.412091)"
Viewpoints,Bayview Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386787,47.643801,"(47.643801, -122.386787)"
Viewpoints,Bhy Kracke Park,1215 5th Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=304,-122.348403,47.630426,"(47.630426, -122.348403)"
Viewpoints,Commodore Park,3330 W Commodore Way,http://www.seattle.gov/parks/park_detail.asp?ID=308,-122.400141,47.665379,"(47.665379, -122.400141)"
Waterfront,Golden Gardens Park,,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.405277,47.693083,"(47.693083, -122.405277)"
Waterfront,Green Lake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.329126,47.680074,"(47.680074, -122.329126)"
Waterfront,Me-Kwa-Mooks Park,,http://www.seattle.gov/parks/park_detail.asp?ID=473,-122.406258,47.563455,"(47.563455, -122.406258)"
Waterfront,Andover Place,,http://www.seattle.gov/parks/park_detail.asp?ID=2927,-122.409774,47.568512,"(47.568512, -122.409774)"
Waterfront,Open Water Park,ELLIOTT BAY MARINA TO PIER 91,http://www.seattle.gov/parks/park_detail.asp?ID=3005,-122.386069,47.631596,"(47.631596, -122.386069)"
Waterfront,Don Armeni Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3917,-122.382736,47.593656,"(47.593656, -122.382736)"
Waterfront,Denny Blaine Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3982,-122.280166,47.619939,"(47.619939, -122.280166)"
Waterfront,Smith Cove Park,23RD AVE W at W MARINA PL,http://www.seattle.gov/parks/park_detail.asp?ID=4433,-122.387589,47.631718,"(47.631718, -122.387589)"
Waterfront,Discovery Park,,http://www.seattle.gov/parks/park_detail.asp?ID=16548,-122.434761,47.661819,"(47.661819, -122.434761)"
Waterfront,Warren G. Magnuson Park,6550 Sand Point Wy NE,http://www.seattle.gov/parks/park_detail.asp?ID=398,-122.246913,47.681047,"(47.681047, -122.246913)"
Waterfront,Colman Park,,http://www.seattle.gov/parks/park_detail.asp?ID=405,-122.286292,47.586017,"(47.586017, -122.286292)"
Waterfront,Lake Washington Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=412,-122.28347,47.606365,"(47.606365, -122.28347)"
Waterfront,Lake Washington Boulevard,,http://www.seattle.gov/parks/park_detail.asp?ID=413,-122.264912,47.561358,"(47.561358, -122.264912)"
Waterfront,Mount Baker Park,,http://www.seattle.gov/parks/park_detail.asp?ID=419,-122.28765,47.584297,"(47.584297, -122.28765)"
Waterfront,Pritchard Island Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=420,-122.263215,47.529504,"(47.529504, -122.263215)"
Waterfront,Chinook Beach Park,RAINIER AVE S / S ITHACA ST,http://www.seattle.gov/parks/park_detail.asp?ID=421,-122.259288,47.520349,"(47.520349, -122.259288)"
Waterfront,Stanley Sayres Memorial Park,3800 LAKE WASHINGTON BLVD,http://www.seattle.gov/parks/park_detail.asp?ID=425,-122.276515,47.570482,"(47.570482, -122.276515)"
Waterfront,Seward Park,,http://www.seattle.gov/parks/park_detail.asp?ID=428,-122.248351,47.557472,"(47.557472, -122.248351)"
Waterfront,Martha Washington Park,,http://www.seattle.gov/parks/park_detail.asp?ID=432,-122.260023,47.541861,"(47.541861, -122.260023)"
Waterfront,Beer Sheva Park,,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.262723,47.52381,"(47.52381, -122.262723)"
Waterfront,Alki Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=445,-122.396921,47.587223,"(47.587223, -122.396921)"
Waterfront,Seacrest Park,,http://www.seattle.gov/parks/park_detail.asp?ID=455,-122.378515,47.58844,"(47.58844, -122.378515)"
Waterfront,Lincoln Park,,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.401197,47.530305,"(47.530305, -122.401197)"
Waterfront,Lowman Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=461,-122.397242,47.54045,"(47.54045, -122.397242)"
Waterfront,Belvoir Place,3659  42ND AV NE,http://www.seattle.gov/parks/park_detail.asp?ID=475,-122.283498,47.654931,"(47.654931, -122.283498)"
Waterfront,Duwamish Waterway Park,,http://www.seattle.gov/parks/park_detail.asp?ID=705,-122.319672,47.531368,"(47.531368, -122.319672)"
Waterfront,North Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2956,-122.322732,47.653756,"(47.653756, -122.322732)"
Waterfront,Fairview Park,,http://www.seattle.gov/parks/park_detail.asp?ID=2975,-122.324917,47.647741,"(47.647741, -122.324917)"
Waterfront,West Ewing Mini Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3694,-122.360602,47.65205,"(47.65205, -122.360602)"
Waterfront,Terry Pettus Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3889,-122.329689,47.636741,"(47.636741, -122.329689)"
Waterfront,Emma Schmitz Memorial Overlook,,http://www.seattle.gov/parks/park_detail.asp?ID=3920,-122.407006,47.564199,"(47.564199, -122.407006)"
Waterfront,Waterfront Park,,http://www.seattle.gov/parks/park_detail.asp?ID=3973,-122.343523,47.60755,"(47.60755, -122.343523)"
Waterfront,Fremont Canal Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4011,-122.357864,47.651802,"(47.651802, -122.357864)"
Waterfront,South Day Street Park,1400 LAKESIDE AVE S,http://www.seattle.gov/parks/park_detail.asp?ID=4082,-122.285154,47.59026,"(47.59026, -122.285154)"
Waterfront,Madison Park North Beach,,http://www.seattle.gov/parks/park_detail.asp?ID=4441,-122.275416,47.639196,"(47.639196, -122.275416)"
Waterfront,Northlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=4452,-122.320826,47.654365,"(47.654365, -122.320826)"
Waterfront,Weather Watch Park,4035 Beach Dr. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3966,-122.409506,47.568247,"(47.568247, -122.409506)"
Waterfront,Charles Richey Sr Viewpoint,,http://www.seattle.gov/parks/park_detail.asp?ID=80,-122.414034,47.572454,"(47.572454, -122.414034)"
Waterfront,Carkeek Park,,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.379627,47.712382,"(47.712382, -122.379627)"
Waterfront,Bitter Lake Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.349554,47.724763,"(47.724763, -122.349554)"
Waterfront,Cormorant Cove,,http://www.seattle.gov/parks/park_detail.asp?ID=295,-122.411181,47.570955,"(47.570955, -122.411181)"
Waterfront,Myrtle Edwards Park,,http://www.seattle.gov/parks/park_detail.asp?ID=311,-122.361815,47.619198,"(47.619198, -122.361815)"
Waterfront,Magnolia Park,,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.396293,47.631796,"(47.631796, -122.396293)"
Waterfront,Thorndyke Park,,http://www.seattle.gov/parks/park_detail.asp?ID=343,-122.390185,47.631825,"(47.631825, -122.390185)"
Waterfront,Lake Union Park,,http://www.seattle.gov/parks/park_detail.asp?ID=344,-122.337669,47.627908,"(47.627908, -122.337669)"
Waterfront,Matthews Beach Park,,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.272868,47.696938,"(47.696938, -122.272868)"
Waterfront,Howell Park,,http://www.seattle.gov/parks/park_detail.asp?ID=359,-122.279807,47.617517,"(47.617517, -122.279807)"
Waterfront,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.284675,47.601011,"(47.601011, -122.284675)"
Waterfront,Madison Park,,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.275765,47.635981,"(47.635981, -122.275765)"
Waterfront,Madrona Park,,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.281711,47.611041,"(47.611041, -122.281711)"
Waterfront,Mccurdy (Horace) Park,E HAMLIN ST / E PARK DR E,http://www.seattle.gov/parks/park_detail.asp?ID=372,-122.300955,47.644951,"(47.644951, -122.300955)"
Waterfront,East Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=374,-122.301441,47.646662,"(47.646662, -122.301441)"
Waterfront,West Montlake Park,,http://www.seattle.gov/parks/park_detail.asp?ID=375,-122.310697,47.646509,"(47.646509, -122.310697)"
Waterfront,Montlake Playfield,,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.3122,47.642289,"(47.642289, -122.3122)"
Waterfront,South Passage Point Park,,http://www.seattle.gov/parks/park_detail.asp?ID=377,-122.322254,47.652352,"(47.652352, -122.322254)"
Waterfront,Leschi Park,100 LAKESIDE AV S,http://www.seattle.gov/parks/park_detail.asp?ID=392,-122.290256,47.599506,"(47.599506, -122.290256)"
Waterfront,Foster Island (Wash. Park),,http://www.seattle.gov/parks/park_detail.asp?ID=393,-122.289473,47.645995,"(47.645995, -122.289473)"
Public Art,Woodland Park Zoo,5500 Phinney Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=8,-122.353686,47.668532,"(47.668532, -122.353686)"
Public Art,Woodland Park Zoo,5500 Phinney Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=9,-122.353686,47.668532,"(47.668532, -122.353686)"
Public Art,Seattle Center,400 Broad St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=8&item=1,-122.349301,47.620493,"(47.620493, -122.349301)"
Public Art,Seattle Center,200 2nd Ave N,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=8&item=2,-122.351104,47.619739,"(47.619739, -122.351104)"
Public Art,Seattle Center,321 Mercer St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=8&item=3,-122.351434,47.623946,"(47.623946, -122.351434)"
Public Art,Alki Beach,West Seattle Cultural Trail Alki Point to Duwamish Head,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=3&item=3,-122.395845,47.58825,"(47.58825, -122.395845)"
Public Art,Terminal 107,4700 W Marginal Wy S,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=3&item=4,-122.3386,47.558868,"(47.558868, -122.3386)"
Public Art,Belltown Neighborhood,2nd Ave between Virginia St and Denny Wy,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=3&item=1,-122.346888,47.614906,"(47.614906, -122.346888)"
Public Art,South Lake Union,Westlake Avenue North from Galer Street to Crockett Street,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=3&item=2,-122.336574,47.626365,"(47.626365, -122.336574)"
Public Art,Seattle Public Utilities Operations Control Center,2700 Airport Wy S,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=6&item=2,-122.320745,47.579185,"(47.579185, -122.320745)"
Public Art,81 Vine Street,81 Vine St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=6&item=3,-122.350243,47.614549,"(47.614549, -122.350243)"
Public Art,Seattle City Light North Service Center,1300 N 97th Street,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=6&item=4,-122.341607,47.699781,"(47.699781, -122.341607)"
Public Art,Cal Anderson Park,1635 11th Ave E,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=6&item=5,-122.318367,47.615449,"(47.615449, -122.318367)"
Public Art,Southwest Police Precinct,2300 SW Webster,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=7&item=2,-122.362049,47.53578,"(47.53578, -122.362049)"
Public Art,Southwest Police Precinct,2300 SW Webster,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=7&item=3,-122.362049,47.53578,"(47.53578, -122.362049)"
Public Art,Pratt Park,1800 S Main St,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=1&item=10,-122.307197,47.600925,"(47.600925, -122.307197)"
Public Art,Douglass-Truth Branch Library,2300 E Yesler Wy,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=10,-122.301833,47.601905,"(47.601905, -122.301833)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=1,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=3,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=4,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle City Hall,600 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=5,-122.329706,47.603773,"(47.603773, -122.329706)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=7,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=8,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=11,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=12,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=13,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,610 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=16,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=10,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Seattle Justice Center,600 5th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=4&item=15,-122.329188,47.604205,"(47.604205, -122.329188)"
Public Art,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=4,-122.364111,47.56309,"(47.56309, -122.364111)"
Public Art,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=5,-122.364111,47.56309,"(47.56309, -122.364111)"
Public Art,Delridge Community Center,4501 Delridge Wy SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=6,-122.364111,47.56309,"(47.56309, -122.364111)"
Public Art,High Point Community Center,6920 34th Ave SW,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=1,-122.374414,47.540669,"(47.540669, -122.374414)"
Public Art,International District - Chinatown Community Center,719 8th Ave S,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=2&item=2,-122.322834,47.596249,"(47.596249, -122.322834)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=3,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=5,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=6,-122.332967,47.606486,"(47.606486, -122.332967)"
Public Art,Central Library,1000 4th Ave,http://www.seattle.gov/arts/publicart/permanent.asp?view=2&img=0&cat=5&item=8,-122.332967,47.606486,"(47.606486, -122.332967)"
